"","ID","title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status"
"7237","CA010","'Cruisy jacuzzi'","at Desert Palms (Late)","","Palm Springs","CA","Cruisy Area","Cruising Areas",1980,"",-116.615475,33.894667,"Verified Location"
"7238","CA011","'Devils Slide' S. on Hwy 1","","","San Francisco","CA","Cruisy Area","Cruising Areas",1974,"",-122.437893,37.774843,"Location could not be verified. General city or location coordinates used."
"7239","CA012","'F' St.","bet. 5th & Columbia","","San Diego","CA","Cruisy Area","Cruising Areas",1973,"Coordinates for the middle of this block range. The construction of Horton Plaza in Downtown San Diego changed the streets slightly making this location difficult to approximate.",-117.163858,32.713589,"Verified Location"
"7240","CA013","'F' St. Bookstore","4th & F and 2004 University","321 'F' St.","San Diego","CA","(*)","Book Store",1980,"",-117.161049,32.713615,"Verified Location"
"7241","CA014","'F' St. Bookstore","","321 'F' St.","San Diego","CA","(*)","Book Store",1979,"",-117.161049,32.713615,"Verified Location"
"7242","CA015","'F' St. Bookstore","4th & F and 2004 University","2004 University","San Diego","CA","(*)","Book Store",1980,"",-117.143424,32.748618,"Verified Location"
"7243","CA016","'F' Street Bookstore","","321 'F' St.","San Diego","CA","(*)","Book Store",1978,"",-117.1610492,32.7136146,"Google Verified Location"
"7244","CA017","'Hitch-hikers'","On Coast Hwy. from Myrtle St. to Bluebird Canyon Rd.","","Laguna Beach","CA","Cruisy Area","Cruising Areas",1980,"",-117.772747,33.530053,"Verified Location"
"7245","CA018","'Hitch-hikers'","on Coast Hwy. from Myrtle St. to Bluebird Canyon Rd.","","Laguna Beach","CA","Cruisy Area","Cruising Areas",1979,"",-117.772747,33.530053,"Verified Location"
"7246","CA019","'Hitch-hikers'","On Broadway betw. Long Beach Blvd. & Magnolia","","Long Beach","CA","Cruisy Area","Cruising Areas",1980,"Location for the middle of this 2 block radius.",-118.193606,33.769284,"Verified Location"
"7247","CA020","'Hitch-hikers'","on US 101 nr. State St. (afternoons)","","Santa Barbara","CA","Cruisy Area","Cruising Areas",1979,"",-119.693381,34.415519,"Verified Location"
"7248","CA021","'Hitch-hikers'","on U.S. 1 near State Street (Late afternoons)","","Santa Barbara","CA","Cruisy Area","Cruising Areas",1977,"",-119.693381,34.415519,"Verified Location"
"7249","CA022","'K' St. Mall","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1980,"",-121.471161,38.573139,"Verified Location"
"7250","CA023","'K' St. Mall","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1979,"",-121.471161,38.573139,"Verified Location"
"7251","CA024","'K' St. Mall","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1978,"",-121.471161,38.573139,"Verified Location"
"7252","CA025","'K' St. Mall","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1973,"",-121.471161,38.573139,"Verified Location"
"7253","CA026","'K' St. Mall","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1975,"",-121.471161,38.573139,"Verified Location"
"7254","CA027","'Land's End'","","","San Francisco","CA","Cruisy Area","Cruising Areas",1974,"",-122.511617,37.779858,"Verified Location"
"7255","CA028","'MIlk Run'","","","Long Beach","CA","Cruisy Area","Cruising Areas",1975,"",-118.193739,33.77005,"Location could not be verified. General city or location coordinates used."
"7256","CA029","'Milk Run'","","","Long Beach","CA","Cruisy Area","Cruising Areas",1976,"",-118.193739,33.77005,"Location could not be verified. General city or location coordinates used."
"7257","CA030","'Minni & Fang's'","","","Los Angeles","CA","Cruisy Area","Cruising Areas",1974,"",-118.243685,34.052234,"Location could not be verified. General city or location coordinates used."
"7258","CA031","'Miracle Mile'","Folsom St. betw. 6th & 12th Sts.","","San Francisco","CA","Cruisy Area","Cruising Areas",1978,"Approximate. Location for the middle of this stretch on Folsom between 6th & 12th.",-122.410441,37.775037,"Verified Location"
"7259","CA032","'Miracle Mile'","Folsom St. betw. 6th and 12th","","San Francisco","CA","Cruisy Area","Cruising Areas",1976,"",-122.410441,37.775037,"Verified Location"
"7260","CA033","'Miracle Mile'","","Folsom St. betw. 6th & 12th Sts.","San Francisco","CA","Cruisy Area","Cruising Areas",1979,"Approximate. Location for the middle of this stretch on Folsom between 6th & 12th.",-122.410441,37.775037,"Verified Location"
"7261","CA034","'Muscle Beach'","","","Santa Monica","CA","Cruisy Area","Cruising Areas",1978,"",-118.472509,33.985382,"Verified Location"
"7262","CA035","'Muscle Beach'","","","Santa Monica","CA","Cruisy Area","Cruising Areas",1975,"",-118.472509,33.985382,"Verified Location"
"7263","CA036","'Muscle Beach'","","","Santa Monica","CA","Cruisy Area","Cruising Areas",1974,"",-118.472509,33.985382,"Verified Location"
"7264","CA037","'Polk Strasse'","Polk St. betw. Post & Union","","San Francisco","CA","Cruisy Area","Cruising Areas",1976,"",-122.414642,37.787538,"Verified Location"
"7265","CA038","'Polk Strasse'","Polk St. betw. Post & Union","","San Francisco","CA","Cruisy Area,(*)","Cruising Areas",1978,"",-122.414642,37.787538,"Verified Location"
"7266","CA039","'Polk Strasse'","","Polk St. between Post and Union","San Francisco","CA","Cruisy Area","Cruising Areas",1975,"",-122.414642,37.787538,"Verified Location"
"7267","CA040","'Polkstrasse'","","Polk St. betw. Post & Union","San Francisco","CA","(*),Cruisy Area","Cruising Areas",1979,"",-122.414642,37.787538,"Verified Location"
"7268","CA041","'Rest Stop'","on I-280, just N. of Bunker Hill Dr. exit","","Hillsborough","CA","Cruisy Area","Cruising Areas",1979,"",-122.379416,37.574103,"Verified Location"
"7269","CA042","'Rest Stop'","on I-280, just No. of Blackland Road exit","","Hillsborough","CA","Cruisy Area","Cruising Areas",1978,"",-122.379416,37.574103,"Verified Location"
"7270","CA043","'Rest Stop'","On I-280, N. of Bunker Hill Dr. exit","","Hillsborough","CA","Cruisy Area","Cruising Areas",1980,"",-122.379416,37.574103,"Verified Location"
"7271","CA044","'Rest Stop'","on No. side of I-10 betw. Fontana & Rialto","","San Bernardino","CA","Cruisy Area","Cruising Areas",1978,"",-117.289765,34.108345,"Location could not be verified. General city or location coordinates used."
"7272","CA045","'Rest Stop'","on I-10 betw. Fontana & Rialto (N. side) (HOT)","","San Bernardino","CA","Cruisy Area,(HOT)","Cruising Areas",1979,"",-117.289765,34.108345,"Location could not be verified. General city or location coordinates used."
"7273","CA046","'Rest Stop'","on I-10 betw. Fontana & Rialto (N. side)","","San Bernardino","CA","Cruisy Area,(AYOR)","Cruising Areas",1980,"",-117.289765,34.108345,"Location could not be verified. General city or location coordinates used."
"7274","CA047","'Rest Stop'","on N. side of I-10, between Fontana & Ontario","","San Bernardino","CA","Cruisy Area","Cruising Areas",1975,"",-117.289765,34.108345,"Location could not be verified. General city or location coordinates used."
"7275","CA048","'Rest Stop'","N. of Goleta, just before tunnel","","Santa Barbara","CA","Cruisy Area","Cruising Areas",1979,"",-119.69819,34.420831,"Location could not be verified. General city or location coordinates used."
"7276","CA049","'Rest Stop'","U.S. 101, N. of Malibu","","Santa Monica","CA","Cruisy Area","Cruising Areas",1980,"",-118.491191,34.019454,"Location could not be verified. General city or location coordinates used."
"7277","CA050","'Rest Stop'","US 101, N. of Malibu","","Santa Monica","CA","Cruisy Area","Cruising Areas",1979,"",-118.491191,34.019454,"Location could not be verified. General city or location coordinates used."
"7278","CA051","'Rest Stop'","on US 101 1 mi. No. of Malibu (Lost Hills exit)","","Santa Monica","CA","Cruisy Area","Cruising Areas",1978,"",-118.491191,34.019454,"Location could not be verified. General city or location coordinates used."
"7279","CA052","'Rest Stop' on I-208 N.","just N. of Blackland Rd. exit","","Hillsborough","CA","Cruisy Area","Cruising Areas",1976,"",-122.379416,37.574103,"Verified Location"
"7280","CA053","'Rest Stop' on N. side of I-10 between Fontana and Rialto","","","Salinas","CA","Cruisy Area","Cruising Areas",1976,"",-121.655501,36.677737,"Location could not be verified. General city or location coordinates used."
"7281","CA054","'Sin Jose'","1st St. betw. San Salvador & Santa Clara (Hustlers)","","San Jose","CA","Cruisy Area","Cruising Areas",1978,"Approximate. Location halfway between San Salvador and Santa Clara on 1st.",-121.889073,37.334225,"Verified Location"
"7282","CA055","'Sin Jose'","1st. St. betw. San Salvador & Santa Clara ('Hustlers')","","San Jose","CA","Cruisy Area","Cruising Areas",1979,"Approximate. Location halfway between San Salvador and Santa Clara on 1st.",-121.889073,37.334225,"Verified Location"
"7283","CA056","'Tenderloin'","Eddy & Mason","","San Francisco","CA","Cruisy Area","Cruising Areas",1973,"",-122.409332,37.784363,"Verified Location"
"7284","CA057","'Tenderloin' - Midnight cowboys at Flagg Bros. 'corner' Mason & Market Sts","","","San Francisco","CA","Cruisy Area","Cruising Areas",1974,"",-122.409332,37.784363,"Verified Location"
"7285","CA058","'Tenderloin' hustlers","at Flagg Bros. 'corner'-","Mason & Market Sts.","San Francisco","CA","Cruisy Area","Cruising Areas",1979,"",-122.409091,37.78322,"Verified Location"
"7286","CA059","'Tenderloin' hustlers at Flagg Bros.","'corner' Mason & Market Sts.","","San Francisco","CA","Cruisy Area","Cruising Areas",1978,"",-122.409091,37.78322,"Verified Location"
"7287","CA060","'Tenderloin'- 'Midnight Cowboys' at Flag Bros.","Corner Mason & Market Streets","","San Francisco","CA","Cruisy Area","Cruising Areas",1976,"",-122.409091,37.78322,"Verified Location"
"7288","CA061","'The Bluffs'","on beach betw. Gaviota & Redondo","","Long Beach","CA","Cruisy Area","Cruising Areas",1976,"Location here is approximate for the middle of the beach between Gaviota st and Redondo.",-118.162909,33.76225,"Verified Location"
"7289","CA062","'The Grove'","S. end of Evans Lake","","Riverside","CA","Cruisy Area","Cruising Areas",1979,"",-117.377887,33.994289,"Verified Location"
"7290","CA063","'The Strip'","Market St. from Van Ness to Castro 'Hitch-hikers' or by car","","San Francisco","CA","Cruisy Area","Cruising Areas",1979,"Approximate. Location for the middle of this stretch from Van Ness to Castro.",-122.423857,37.771246,"Verified Location"
"7291","CA064","'The Strip'","Market St. from Van Ness to Castro- hitch-hikers or by car","","San Francisco","CA","Cruisy Area","Cruising Areas",1976,"",-122.423857,37.771246,"Verified Location"
"7292","CA065","'The Strip'","Market St. from Van Ness to Castro 'Hitch-hikers' or by car","","San Francisco","CA","Cruisy Area","Cruising Areas",1978,"Approximate. Location for the middle of this stretch from Van Ness to Castro.",-122.423857,37.771246,"Verified Location"
"7293","CA066","'The Strip'","Market St. from Van Ness to Castro St. by cars, walking or hitching","","San Francisco","CA","Cruisy Area","Cruising Areas",1975,"",-122.423857,37.771246,"Verified Location"
"7294","CA067","'Truck Stop'","US 101 S. - east side","","Burlingame","CA","(AYOR),Cruisy Area","Cruising Areas",1980,"",-122.34809,37.57787,"Location could not be verified. General city or location coordinates used."
"7295","CA068","'Truck Stop'","on US 101 S. east side","","Burlingame","CA","(AYOR),Cruisy Area","Cruising Areas",1979,"",-122.34809,37.57787,"Location could not be verified. General city or location coordinates used."
"7296","CA069","'Truck Stop'","on US 101 S.","","Eureka","CA","Cruisy Area","Cruising Areas",1980,"",-124.163673,40.802071,"Location could not be verified. General city or location coordinates used."
"7297","CA070","'Truck Stop'","on US 101","","Eureka","CA","Cruisy Area","Cruising Areas",1979,"",-124.163673,40.802071,"Location could not be verified. General city or location coordinates used."
"7298","CA071","'Truck Stop'","on US 101, just SO. of Burlingame- east side","","Redwood City","CA","(AYOR),Cruisy Area","Cruising Areas",1978,"",-122.236355,37.485215,"Location could not be verified. General city or location coordinates used."
"7299","CA072","'We' Junction","(Some L)","693 Grape Ave.","Sunnyvale","CA","(L)","Bars/Clubs",1980,"",-122.0535794,37.3718598,"Google Verified Location"
"7300","CA073","'We' Junction","(Some G)","693 Grave Ave.","Sunnyvale","CA","(G)","Bars/Clubs",1979,"",-122.0535794,37.3718598,"Google Verified Location"
"7301","CA074","""B.A"" Beach on Russian River","1 1/2 miles from Mirabelle Park","","Russian River ","CA","Cruisy Area","Cruising Areas",1977,"",-122.904043,38.499623,"Location could not be verified. General city or location coordinates used."
"7302","CA075","""Bare Ass Beach""","a half hour walk from parking lot at Torrey Pines Beach St. Park to base of golf course","","San Diego","CA","Cruisy Area","Cruising Areas",1973,"",-117.253649,32.889556,"Verified Location"
"7303","CA076","""Castro Village""","Castro street between 18th and Market Streets","","San Francisco","CA","Cruisy Area","Cruising Areas",1977,"",-122.444146,37.759767,"Verified Location"
"7304","CA077","""F"" Street","Between 5th and Columbia","","San Diego","CA","Cruisy Area","Cruising Areas",1972,"Coordinates for the middle of this block range. The construction of Horton Plaza in Downtown San Diego changed the streets slightly making this location difficult to approximate.",-117.163858,32.713589,"Verified Location"
"7305","CA078","""K"" Street Mall","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1977,"",-121.471161,38.573139,"Verified Location"
"7306","CA079","""Miracle Mile""","Folsom Street between 6th & 12th Streets","","San Francisco","CA","Cruisy Area","Cruising Areas",1977,"",-122.410441,37.775037,"Verified Location"
"7307","CA080","""Muscle Beach""","","","Santa Monica","CA","Cruisy Area","Cruising Areas",1977,"",-118.472509,33.985382,"Verified Location"
"7308","CA081","""Polk Strasse""","Polk Street between Post & Union Streets","","San Francisco","CA","Cruisy Area","Cruising Areas",1977,"",-122.414642,37.787538,"Verified Location"
"7309","CA082","""Rest Stop""","on I-208, just north of Blackland Road exit","","Hillsborough","CA","Cruisy Area","Cruising Areas",1977,"",-122.379416,37.574103,"Verified Location"
"7310","CA083","""Rest Stop""","on north side of I-10 between Fontana and Rialto","","San Bernardino","CA","Cruisy Area","Cruising Areas",1977,"",-117.289765,34.108345,"Location could not be verified. General city or location coordinates used."
"7311","CA084","""Tenderloin""","Hustlers at Flagg Bros. ""corner""- Mason & Market Streets","","San Francisco","CA","Cruisy Area","Cruising Areas",1977,"",-122.409091,37.78322,"Verified Location"
"7312","CA085","""The Strip""","Market Street from Van Ness to Castro/Hitch-hikers or by car","","San Francisco","CA","Cruisy Area","Cruising Areas",1977,"",-122.423857,37.771246,"Verified Location"
"7313","CA086","1 Beam ","(Unisex) (Disco) (Game room) (Upstairs)","1748 Haight ","San Francisco","CA","(YC),(D)","Bars/Clubs",1980,"",-122.4511099,37.769665,"Google Verified Location"
"7314","CA087","21st & 'K' Sts.","","","Bakersfield","CA","Cruisy Area","Cruising Areas",1979,"",-119.017595,35.378138,"Verified Location"
"7315","CA088","21st & 'K' Sts.","","","Bakersfield","CA","Cruisy Area","Cruising Areas",1978,"",-119.017595,35.378138,"Verified Location"
"7316","CA089","21st & K Sts.","","","Bakersfield","CA","Cruisy Area","Cruising Areas",1980,"",-119.017595,35.378138,"Verified Location"
"7317","CA090","21st and K Streets","","","Bakersfield","CA","Cruisy Area","Cruising Areas",1977,"",-119.017595,35.378138,"Verified Location"
